Food Item ID,Code,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,EDIBLE,PROTCNT(g),PROTCNP(g),PROT-(g),CA(mg),FE(mg),SE(mcg),ZN(mg),VITA_RAE(mcg),VITA-(mcg),FAPUN3(g),FAPUCN3(g),FAPULCCN3(g),FAN3(g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,as used in version 1.0 and 1.1,,sampling place,"C: Cultivar, V: Variety, BC: Breeding Clone, B: Breed, W: Wild, U: Underutilized",,,,,"r: raw, d: dried, p: processed",,,,sampling season,additional information on factors influencing the nutrient composition,number of independent analytical samples,,,,,,edible portion coefficient,"protein, total; calculated from total nitrogen ","protein, total; calculated from protein nitrogen","protein, total; method of determination unknown or variable",calcium,"iron, total",selenium,zink,Total vitamin A (mcg RAE),vitamin A; method of determination unknown,"fatty acids, total n-3 polyunsaturated","fatty acids, total n-3 polyunsaturated in cis configuration","fatty acids, total n-3 long-chain polyunsaturated in cis configuration","fatty acid, total n-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901061,0901061,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Mar 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901062,0901062,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Apr 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901063,0901063,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,May 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901064,0901064,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Jul 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901065,0901065,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Aug 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901066,0901066,Molluscs,"Brazil, Island of São Sebastião",W,57,OJO,,"Squid muscle, wild, raw",r,Loligo plei,Slender inshore squid ,Loligo plei,,"mantle length and weight: 26.8cm, 171.1g",,,2005,fi182,SE,2.0,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901130,0901130,Molluscs,"Brazil, Rio di Janeiro city, Barra de Guaratiba",W,53,OYM,,"Mangrove oyster, wild, meat removed from shell, raw ",r,Crassostrea rhizophorae,Mangrove cupped oyster,Crassostrea rhizophorae,Spring ,,3,FA converted using XFA,2004,fi193,SE,2.0,,10.2,,,,,,,,,0.224186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901131,0901131,Molluscs,"Brazil, Rio di Janeiro city, Barra de Guaratiba",W,53,OYM,,"Mangrove oyster, wild, meat removed from shell, raw ",r,Crassostrea rhizophorae,Mangrove cupped oyster,Crassostrea rhizophorae,Summer ,,3,FA converted using XFA,2004,fi193,SE,2.0,,9.9,,,,,,,,,0.1393968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901132,0901132,Molluscs,"Brazil, Rio di Janeiro city, Barra de Guaratiba",W,53,OYM,,"Mangrove oyster, wild, meat removed from shell, raw ",r,Crassostrea rhizophorae,Mangrove cupped oyster,Crassostrea rhizophorae,Autumn,,3,FA converted using XFA,2004,fi193,SE,2.0,,9.3,,,,,,,,,0.240118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901133,0901133,Molluscs,"Brazil, Rio di Janeiro city, Barra de Guaratiba",W,53,OYM,,"Mangrove oyster, wild, meat removed from shell, raw ",r,Crassostrea rhizophorae,Mangrove cupped oyster,Crassostrea rhizophorae,Winter,,3,FA converted using XFA,2004,fi193,SE,2.0,,9.6,,,,,,,,,0.310272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901155,0901135,Molluscs,"Brazil, Piauí, Parnaíba delta",W,53,OYM,,"Oyster, edible part, raw",r,Crassostrea rhizophorae,Mangrove cupped oyster,Crassostrea rhizophorae,,,,minerals expressed per DM - conversion to FW,2007,fi203,VN,2.0,,3.22,,,[13.137174],[2.393631],,[11.871063],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901163,0901143,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,LLX,,"Palate tellin, wild, tissue, raw",r,Quidnipagus palatum,Palate tellin,Tellina palatam,Nov 2000,,,FAME converted using ShF,2009,fi207,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901164,0901144,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,LLX,,"Palate tellin, wild, tissue, raw",r,Quidnipagus palatum,Palate tellin,Tellina palatam,Jan 2001,,,FAME converted using ShF,2009,fi207,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901165,0901145,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,LLX,,"Palate tellin, wild, tissue, raw",r,Quidnipagus palatum,Palate tellin,Tellina palatam,May 2001,,,FAME converted using ShF,2009,fi207,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901166,0901146,Molluscs,"Japan, southern region fo Okinawa Island, Tomigusku intertidal flat",W,56,LLX,,"Palate tellin, wild, tissue, raw",r,Quidnipagus palatum,Palate tellin,Tellina palatam,Jul 2001,,,FAME converted using ShF,2009,fi207,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901167,0901147,Molluscs,"Turkey, Içel, Akkuyu bay, Mediterranean Sea",W,81,IDR,,"Rayed pearl oyster, wild, soft body, raw",r,Pinctada radiata,Rayed pearl oyster,Pinctada radiata,May 1999-Apr 2000,"mean length and weight: 3.51cm, 0.23g",,,2005,fi208,VN,2.0,,,,,,0.28227,,0.02979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901168,0901148,Molluscs,"Turkey, Içel, Akkuyu bay, Mediterranean Sea",W,54,CLX,,"Mussel, wild, soft body, raw",r,Brachidontes pharaonis,,Bivalvia,May 1999-Apr 2000,"mean length and weight: 1.91cm, 0.022g",,,2005,fi208,VN,2.0,,,,,,0.03682,,0.01579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901169,0901149,Molluscs,"Malaysia (west coast), Penang, Pulau Aman",W,54,MSV,,"Green-lipped mussel, wild, soft tissue, raw",r,Perna viridis,Green mussel,Perna viridis,Sep 1999,mean shell length: 8.63cm,,,2004,fi209,VN,2.0,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901170,0901150,Molluscs,"Malaysia (west coast), Muar Estuary, Malacca",W,54,MSV,,"Green-lipped mussel, wild, soft tissue, raw",r,Perna viridis,Green mussel,Perna viridis,Jan 2000,mean shell length: 8.44cm,,,2004,fi209,VN,2.0,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901171,0901151,Molluscs,"Malaysia (west coast), Pantai Lido, Johore",W,54,MSV,,"Green-lipped mussel, wild, soft tissue, raw",r,Perna viridis,Green mussel,Perna viridis,Jan 2000,mean shell length: 6.46cm,,,2004,fi209,VN,2.0,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901172,0901152,Molluscs,"Malaysia (west coast), Kg. Pasir Puteh, Johore",W,54,MSV,,"Green-lipped mussel, wild, soft tissue, raw",r,Perna viridis,Green mussel,Perna viridis,Jan 2000,mean shell length: 6.11cm,,,2004,fi209,VN,2.0,,,,,,,,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901173,0901153,Molluscs,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea ",W,57,CTC,,"Cuttlefish, wild, mantle, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Nov (autumn) 2003,,,FA converted using XFA,2006,fi210,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901174,0901154,Molluscs,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea ",W,57,CTC,,"Cuttlefish, wild, mantle, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Feb (winter) 2003,,,FA converted using XFA,2006,fi210,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901175,0901155,Molluscs,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea ",W,57,CTC,,"Cuttlefish, wild, mantle, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Apr (spring) 2003,,,FA converted using XFA,2006,fi210,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901176,0901156,Molluscs,"Turkey, Iskenderun Bay, north eastern Mediterranean Sea ",W,57,CTC,,"Cuttlefish, wild, mantle, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Jul (summer) 2003,,,FA converted using XFA,2006,fi210,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901177,0901157,Molluscs,"Tunisia, coast (sampled at fish market, Sfax city)",W,52,GAS,,"Marine snail, muscle, raw",r,Hexaplex trunculus,Gastropods nei,Gastropoda,,,,proximates and AA expressed per DM - conversion to FW; FA converted using XFA,2011,fi211,VN,2.0,,15.746805,,,674.4,8.1,,112.8,,,2.832586275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901178,0901158,Molluscs,"Australia, Heard Island, Indian Ocean",W,57,OIJ,,"Onychotheuthid squid, wild, mantle, raw",r,Moroteuthis ingens,Greater hooked squid,Moroteuthis ingens,"Dec 1997-Jan 1998, Oct 1998-Jan 1999",,,FA converted using XFA,2001,fi212,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901179,0901159,Molluscs,"Australia, Macquirie Island, Pacific Ocean",W,57,OIJ,,"Onychotheuthid squid, wild, mantle, raw",r,Moroteuthis ingens,Greater hooked squid,Moroteuthis ingens,Mar-Apr 1999,,,FA converted using XFA,2001,fi212,VN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901180,0901160,Molluscs,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",W,56,SVE,,"Striped venus, babyclam, meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Apr 2008,,,,2011,fi215,VN,2.0,0.2697,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901181,0901161,Molluscs,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",W,56,SVE,,"Striped venus, babyclam, meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Jul 2008,,,,2011,fi215,VN,2.0,0.2191,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901182,0901162,Molluscs,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",W,56,SVE,,"Striped venus, babyclam, meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Oct 2008,,,,2011,fi215,VN,2.0,0.2126,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901183,0901163,Molluscs,"Turkey, Southern coast of the Marmara Sea, Karabiga, Kemer, Sevketje (Anatolia side), Bolayiralti, Gelibolu (European side)",W,56,SVE,,"Striped venus, babyclam, meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Jan 2009,,,,2011,fi215,VN,2.0,0.2423,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901211,0901191,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,CTC,,"Common cuttlefish, wild, mantle flesh, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Spring,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,16.91,,,,,,,0.331030464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901212,0901192,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,CTC,,"Common cuttlefish, wild, mantle flesh, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Autumn,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,18.77,,,,,,,0.558657536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901213,0901193,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,CTC,,"Common cuttlefish, wild, mantle flesh, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Winter,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,16.91,,,,,,,0.445189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901214,0901194,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,SQR,,"European squid, wild, mantle flesh, raw",r,Loligo vulgaris,European squid,Loligo vulgaris,Spring,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,18.6,,,,,,,0.506507568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901215,0901195,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,SQR,,"European squid, wild, mantle flesh, raw",r,Loligo vulgaris,European squid,Loligo vulgaris,Autumn,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,17.44,,,,,,,0.684914672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901216,0901196,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,SQR,,"European squid, wild, mantle flesh, raw",r,Loligo vulgaris,European squid,Loligo vulgaris,Winter,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,18.19,,,,,,,0.774840416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901217,0901197,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,EDT,,"Musky octopus, wild, arm flesh, raw",r,Eledone moschata,Musky octopus,Eledone moschata,Spring,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,12.21,,,,,,,0.08125352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901218,0901198,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,EDT,,"Musky octopus, wild, arm flesh, raw",r,Eledone moschata,Musky octopus,Eledone moschata,Autumn,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,14.32,,,,,,,0.13666368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901219,0901199,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,EDT,,"Musky octopus, wild, arm flesh, raw",r,Eledone moschata,Musky octopus,Eledone moschata,Winter,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,14.5,,,,,,,0.123644736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901220,0901200,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,OCC,,"Common octopus, wild, arm flesh, raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,Spring,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,14.83,,,,,,,0.106243234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901221,0901201,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,OCC,,"Common octopus, wild, arm flesh, raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,Autumn,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,14.78,,,,,,,0.252867744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901222,0901202,Molluscs,"Unknown, Eastern Medierranean Sea",W,57,OCC,,"Common octopus, wild, arm flesh, raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,Winter,,,FAT-/PROT- (no analytical methods given); FA converted using XFA,2008,fi225,DR,2.0,,,,15.28,,,,,,,0.267631488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901225,0901205,Molluscs,"Portugal, Ria Formosa lagoon",W,52,GAS,,"Banded murex, wild, soft body tissue, raw",r,Hexaplex trunculus,Gastropods nei,Gastropoda,Mar 2003-Feb 2004,,,,2009,fi231,SE,2.0,0.379,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901241,0901221,Molluscs,"Costa Rica, Guanacaste, Playa Panamá",W,52,TBI,Cambute,"Eastern Pacific fighting conch, wild, male, edible muslce, raw",r,,Eastern Pacific fighting conch,Strombus gracilior,Sep-Nov,7cm,,"PROT- (analyzed according to AOAC 1984), CHO- (analyzed according to Dubois et al 1956); minerals expressed per DM - conversion to FW",1993,fi240,DR,2.0,0.786,,,18.36,,0.0142584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901242,0901222,Molluscs,"Costa Rica, Guanacaste, Playa Panamá",W,52,TBI,Cambute,"Eastern Pacific fighting conch, wild, male, edible muslce, raw",r,,Eastern Pacific fighting conch,Strombus gracilior,Sep-Nov,8cm,,"PROT- (analyzed according to AOAC 1984), CHO- (analyzed according to Dubois et al 1956); minerals expressed per DM - conversion to FW",1993,fi240,DR,2.0,0.8359,,,19.82,,0.0085033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901243,0901223,Molluscs,"Costa Rica, Guanacaste, Playa Panamá",W,52,TBI,Cambute,"Eastern Pacific fighting conch, wild, female, edible muslce, raw",r,,Eastern Pacific fighting conch,Strombus gracilior,Sep-Nov,7cm,,"PROT- (analyzed according to AOAC 1984), CHO- (analyzed according to Dubois et al 1956); minerals expressed per DM - conversion to FW",1993,fi240,DR,2.0,0.7252,,,26.01,,0.008352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901244,0901224,Molluscs,"Costa Rica, Guanacaste, Playa Panamá",W,52,TBI,Cambute,"Eastern Pacific fighting conch, wild, female, edible muslce, raw",r,,Eastern Pacific fighting conch,Strombus gracilior,Sep-Nov,8cm,,"PROT- (analyzed according to AOAC 1984), CHO- (analyzed according to Dubois et al 1956); minerals expressed per DM - conversion to FW",1993,fi240,DR,2.0,0.7304,,,27.76,,0.012327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901259,0901239,Molluscs,"Iceland, North Atlantic",W,56,CLQ,"Kúfskel, vöðvi","Ocean quahog, wild, raw",r,Arctica islandica,Ocean quahog,Arctica islandica,,data entered without mean/max/SD,2,,2011,im11,OR,2.0,,7.3,,,62.9,5.3,43.1,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901298,,Molluscs,Australia,W,51,,,"Freshwater mussel, wild, raw",r,Velesunio ambiguus,,,,,1,,1983,jd1,JD,2.0,,6.6,,,124,16.6,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902189,,Molluscs,"Laos, Champasak and Savannakhet, rice field ecosystems",W,52,RPN,Hoy knong, ,r,Pila sp.,Sea snails,Rapana spp,dry season,,3,FA converted using XFA,2010,fi103,DR,2.1,,11.8,,,[812],[102],,12,,,0.0083562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902226,,Molluscs,"Brazil, Piauí, Parnaíba delta",W,54,MYV,,"Mussel, edible part, raw",r,Mytella sp.,Sea mussels nei,Mytilus spp,,,,minerals expressed per DM - conversion to FW,2007,fi203,VN,2.1,,[16.09],,,67.763425,38.481,,1.265025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902281,,Molluscs,"Italy, Egadi Islands",W,57,CTC,,"Common cuttlefish, wild, fillet, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Jun/Jul 2003,weight: 400-600g,1,,2006,fi65,DR,2.1,,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902357,,Molluscs,"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)",W,54,MUS,,"Mussels, wild, meat, raw",r,Mytilus edulis,,,1985 to 1988,,1,proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023,1992,fc002,LS,3.0,,,,,85,15,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902359,,Molluscs,"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)",W,,,,"Clams, wild, meat, raw",r,Mya spp.,,,1985 to 1988,,1,proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023,1992,fc002,LS,3.0,,,,,172,2.5,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
